listing_id,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
9866461,1/1/2016,1/1/2016,80,10,8,10,10,10,10,1
7957729,,,,,,,,,,
1428687,8/29/2013,12/31/2015,99,10,10,10,10,10,10,1.12
4803403,2/1/2015,9/22/2015,100,10,9,10,10,10,10,0.89
11012,1/31/2010,11/29/2015,95,10,9,9,9,10,9,0.65
3888924,4/30/2015,12/5/2015,87,8,7,9,10,9,8,0.36
8842808,,,,,,,,,,
1114695,6/17/2013,11/13/2015,95,10,10,10,10,10,9,1.22
1715582,10/13/2013,11/27/2014,100,10,10,10,10,9,10,0.92
6704734,,,,,,,,,,
8555098,,,,,,,,,,
1214316,6/3/2013,12/22/2015,92,9,9,10,10,10,9,2.63
7325455,12/22/2015,12/22/2015,100,10,10,10,10,10,10,1
6325685,5/25/2015,12/20/2015,98,10,10,10,10,10,10,5.87
9596,6/15/2011,9/26/2015,88,9,9,9,9,10,9,0.58
9568491,12/1/2015,12/25/2015,100,9,10,10,10,10,10,3.43
1747184,6/28/2014,9/14/2015,99,10,10,10,10,10,10,1.29
8653843,10/14/2015,10/21/2015,100,10,10,10,10,10,8,0.72
6727729,7/3/2015,9/9/2015,96,10,10,10,10,9,10,0.81
3888986,8/8/2015,8/8/2015,100,10,8,10,8,10,10,0.2
4135710,,,,,,,,,,
3652434,10/13/2014,12/31/2015,97,10,10,10,10,10,10,5.88
7667990,9/7/2015,9/7/2015,80,10,8,6,10,10,10,0.25
4047058,9/14/2014,12/31/2015,95,10,10,10,10,10,10,3.08
7163934,9/21/2015,12/14/2015,100,10,10,10,10,10,10,1.42
7717478,,,,,,,,,,
4653552,1/19/2015,12/22/2015,96,10,10,10,10,10,10,2.74
6915439,,,,,,,,,,
506542,6/13/2012,10/19/2015,95,10,10,10,10,10,9,1.98
4046863,9/12/2014,12/24/2015,98,10,10,10,10,10,10,4.56
3915826,9/21/2014,10/19/2015,98,10,10,10,10,10,10,0.7
4787415,,,,,,,,,,
1602488,10/1/2013,11/15/2015,93,10,9,9,9,10,10,4.29
8459215,,,,,,,,,,
10274175,,,,,,,,,,
9167786,11/20/2015,11/20/2015,80,8,10,10,10,10,8,0.65
5686435,6/14/2015,8/10/2015,100,10,10,10,10,10,10,0.88
7939058,8/22/2015,10/7/2015,97,10,9,10,10,9,10,1.54
8392801,10/4/2015,12/30/2015,100,10,10,10,10,9,10,1.61
7404370,7/27/2015,8/31/2015,80,9,9,10,10,10,10,0.37
3720511,8/13/2014,9/1/2015,96,10,10,10,10,10,10,0.29
8193332,12/1/2015,12/1/2015,80,10,10,10,10,10,8,0.86
7957904,8/23/2015,9/9/2015,80,9,9,8,8,9,10,0.44
4555997,3/29/2015,12/24/2015,100,10,10,10,10,10,10,2.23
2267088,2/22/2014,12/29/2015,97,10,10,10,10,10,10,2.64
108468,1/21/2012,10/9/2015,100,10,10,10,10,10,10,0.04
6400379,6/14/2015,12/27/2015,94,10,10,9,9,10,9,3.07
5948003,4/17/2015,9/21/2015,97,10,10,10,10,10,10,3.54
5058086,4/30/2015,12/24/2015,97,10,10,10,10,10,10,2.76
1209255,7/2/2013,11/4/2015,96,10,10,10,10,10,9,1.24
1914051,2/18/2014,12/13/2015,95,10,10,10,10,10,10,2.89
2923529,5/20/2014,11/22/2015,98,10,10,10,10,10,10,3.18
1027860,8/30/2013,7/11/2014,100,10,10,10,10,10,10,0.07
2373176,2/22/2014,1/3/2016,97,10,10,10,10,10,10,3.17
6404427,6/22/2015,11/23/2015,99,10,10,10,10,10,10,4.26
8517602,9/27/2015,1/1/2016,98,10,10,10,10,10,10,7.5
7035240,,,,,,,,,,
4583161,12/9/2014,8/17/2015,96,10,9,10,10,9,9,2.07
7967844,9/9/2015,1/1/2016,94,10,9,10,10,10,10,6.1
6562393,7/4/2015,8/28/2015,100,10,10,10,10,9,10,0.97
7807087,9/9/2015,12/16/2015,94,10,10,10,10,9,9,2.54
5405643,4/19/2015,12/27/2015,99,10,10,10,10,10,10,5.98
7011200,7/17/2015,8/31/2015,98,10,10,9,10,9,10,1.92
610989,9/16/2013,9/16/2013,100,10,10,10,10,10,10,0.04
7839535,9/21/2015,12/1/2015,95,10,10,9,9,10,9,1.13
4814894,1/11/2015,12/27/2015,89,9,9,10,10,10,9,2.34
186328,11/8/2013,11/8/2013,,,,,,,,0.04
7492877,7/27/2015,10/11/2015,94,10,10,9,9,9,9,1.3
6576228,6/15/2015,11/28/2015,97,10,10,10,10,9,10,0.88
241016,12/10/2013,12/26/2015,95,10,9,10,10,9,9,0.67
6968101,6/26/2015,11/29/2015,97,10,9,10,10,10,10,1.24
5648564,8/10/2015,9/3/2015,100,10,10,9,9,10,10,0.41
4116645,10/21/2014,11/3/2015,92,9,9,10,10,9,9,1.36
2419879,6/30/2014,8/2/2015,83,10,9,10,10,10,10,0.32
6425735,6/9/2015,6/9/2015,100,10,10,10,10,10,10,0.14
8105351,9/1/2015,1/1/2016,100,10,10,10,10,10,10,2.86
9136499,,,,,,,,,,
3639023,6/16/2015,10/25/2015,93,10,10,10,10,9,9,1.18
6724599,6/17/2015,10/22/2015,98,10,10,10,10,10,10,1.93
4211629,11/17/2014,7/13/2015,100,10,10,10,10,10,9,0.51
7151924,8/11/2015,10/19/2015,96,10,10,10,10,10,9,1.84
704764,12/17/2012,12/4/2015,97,10,10,10,10,10,10,3.02
1796217,5/15/2014,11/23/2015,95,10,10,10,10,9,9,0.6
4661812,6/3/2015,12/13/2015,88,9,10,9,10,9,9,1.39
8811945,,,,,,,,,,
1090307,5/2/2013,10/5/2015,98,10,10,10,10,10,10,2.48
15108,7/6/2011,11/23/2015,86,9,8,10,10,9,9,0.77
1882316,2/17/2014,12/27/2015,93,9,10,9,10,9,9,1.62
1095207,7/8/2013,5/28/2015,100,10,10,9,10,10,10,0.07
1343805,9/1/2013,9/1/2013,91,10,10,10,8,10,8,0.04
9217150,11/8/2015,11/29/2015,100,10,10,10,10,10,10,1.55
103920,10/4/2012,10/4/2012,100,10,10,10,10,10,10,0.03
2215336,7/22/2014,10/26/2015,95,10,9,10,10,9,10,0.23
1483944,9/4/2013,9/7/2015,92,9,9,9,10,10,10,1.97
6466129,5/31/2015,12/28/2015,94,9,9,9,10,10,9,5.62
8536441,10/13/2015,12/8/2015,97,9,10,10,10,10,9,2.14
6262987,6/1/2015,10/31/2015,96,10,9,10,10,10,9,1.51
8379081,9/21/2015,12/21/2015,92,8,8,8,8,10,9,1.42
8365938,10/13/2015,10/13/2015,80,10,10,10,10,10,8,0.36
9921445,,,,,,,,,,
132160,8/5/2011,12/21/2015,97,10,10,10,10,10,10,2.51
2033191,5/18/2014,12/30/2015,100,10,10,10,10,10,10,2.76
8849407,,,,,,,,,,
9922335,,,,,,,,,,
7243974,8/10/2015,12/30/2015,100,10,10,10,10,10,10,1.01
6490453,6/15/2015,10/24/2015,97,10,10,10,10,10,10,2.06
4025593,10/5/2014,12/12/2015,97,10,9,10,10,9,10,7.02
8556103,12/16/2015,12/27/2015,100,10,10,10,10,10,10,2
955506,3/27/2013,12/28/2015,94,10,10,10,10,10,10,0.65
9868607,,,,,,,,,,
8668073,,,,,,,,,,
790860,5/1/2015,5/1/2015,,,,,,,,0.12
261912,4/30/2012,12/29/2015,96,10,10,10,10,10,10,0.62
368403,10/6/2013,8/24/2015,100,10,10,10,10,10,10,0.18
9878971,,,,,,,,,,
5602370,9/6/2015,9/6/2015,100,10,10,10,10,10,10,0.25
9395217,,,,,,,,,,
7331079,8/15/2015,8/15/2015,100,10,10,10,10,10,10,0.21
580182,9/24/2012,12/6/2015,97,9,9,10,10,10,9,2.3
8152191,9/8/2015,12/17/2015,89,9,9,9,10,10,9,2.77
103908,4/17/2012,9/20/2015,95,10,10,10,10,10,10,0.09
783061,11/30/2012,11/23/2015,97,10,9,10,10,10,10,0.9
7901725,,,,,,,,,,
4968752,2/9/2015,12/15/2015,98,10,10,10,10,10,10,4.36
14386,8/9/2010,11/25/2015,96,10,9,10,10,10,10,0.46
7517215,8/16/2015,10/7/2015,93,9,10,8,9,10,10,0.63
1602421,12/17/2013,12/1/2015,93,9,9,10,10,10,10,0.72
3821822,8/11/2014,12/22/2015,98,10,10,10,10,10,10,4.57
6073437,5/29/2015,10/1/2015,96,9,9,10,10,10,10,3.39
7917700,8/21/2015,8/21/2015,80,8,10,10,10,10,8,0.22
6278181,8/24/2015,9/27/2015,90,9,8,10,10,10,9,0.45
4279578,10/28/2014,12/22/2015,100,10,10,10,10,10,10,3.25
9907337,,,,,,,,,,
1796861,7/26/2014,11/29/2015,98,10,10,10,10,10,9,0.8
4211836,10/11/2014,7/18/2015,100,10,10,10,10,9,10,0.27
4025954,9/12/2014,11/15/2015,96,10,10,10,10,10,10,2.06
6154478,5/26/2015,12/28/2015,94,10,8,10,9,9,9,1.74
84030,4/4/2011,8/24/2015,88,9,9,10,9,10,9,1.04
4235559,6/20/2015,8/9/2015,93,10,10,10,10,10,10,0.9
830948,5/19/2013,9/15/2015,100,9,10,10,10,9,9,0.09
3468261,7/23/2014,9/28/2015,100,10,10,10,10,9,10,0.4
10026648,,,,,,,,,,
9117633,,,,,,,,,,
9158383,,,,,,,,,,
1145590,6/13/2013,9/2/2014,76,8,7,8,9,9,8,0.26
5020848,,,,,,,,,,
9600159,,,,,,,,,,
3522409,9/13/2015,12/27/2015,94,10,10,9,9,10,9,7.63
9492873,11/29/2015,12/18/2015,100,10,10,10,10,10,10,1.62
5534463,3/16/2015,9/13/2015,98,10,10,10,10,10,9,0.92
9409233,,,,,,,,,,
9531265,,,,,,,,,,
5364609,2/22/2015,8/14/2015,97,10,8,10,9,9,10,0.57
6629132,6/15/2015,9/1/2015,100,10,10,10,10,10,10,1.62
5489676,5/23/2015,6/3/2015,100,10,8,10,10,10,10,0.26
9347157,12/4/2015,12/18/2015,100,9,9,10,10,10,9,3.75
10035644,,,,,,,,,,
8293287,9/15/2015,11/16/2015,98,10,10,10,10,10,10,2.14
910784,7/17/2013,12/30/2015,95,10,10,10,10,9,9,4.39
7071222,8/9/2015,8/22/2015,93,8,9,10,10,10,9,0.6
8687716,10/13/2015,10/20/2015,100,9,10,10,10,9,10,0.71
7430679,8/8/2015,12/18/2015,94,9,10,9,9,9,9,1.4
180939,7/31/2011,10/30/2015,94,10,10,10,10,9,10,1.72
6884604,7/5/2015,11/15/2015,88,10,10,10,10,9,9,3.91
7397476,8/9/2015,9/28/2015,97,9,10,9,10,10,10,1.41
1063855,7/7/2013,8/27/2015,95,9,10,10,10,9,9,0.36
8865006,,,,,,,,,,
8069192,,,,,,,,,,
2800448,7/16/2015,8/30/2015,94,10,10,10,10,8,9,2.77
9076287,11/25/2015,12/21/2015,100,10,10,10,10,10,10,1.46
7462439,7/26/2015,7/26/2015,80,10,10,10,10,10,8,0.18
8225635,,,,,,,,,,
2966415,5/13/2014,10/24/2015,90,9,9,9,9,9,9,1.35
4639465,12/27/2014,11/14/2015,98,10,10,10,10,10,10,1.12
7402190,7/20/2015,12/21/2015,96,10,10,10,10,9,10,4.97
9448719,,,,,,,,,,
5670781,8/3/2015,12/29/2015,100,10,10,10,10,10,10,2.9
1905473,6/2/2014,6/18/2015,88,10,8,9,10,8,9,0.31
7266662,8/3/2015,9/25/2015,98,10,10,10,9,9,10,1.94
9095510,,,,,,,,,,
7401854,8/21/2015,12/5/2015,94,10,10,9,10,9,9,1.75
5174876,3/10/2015,12/24/2015,98,10,10,10,10,9,10,5.38
1256883,7/15/2013,12/23/2015,89,9,9,9,10,9,9,2.19
8072850,9/6/2015,9/21/2015,100,10,9,10,10,10,10,0.5
6706377,6/27/2015,8/23/2015,92,10,9,10,10,9,10,0.94
9738522,,,,,,,,,,
2995996,7/9/2014,9/15/2015,96,10,9,10,10,10,9,1.49
6674408,6/9/2015,1/2/2016,99,10,10,10,10,10,10,6.43
6801095,8/12/2015,12/7/2015,98,10,10,10,10,10,9,1.64
143704,6/28/2011,12/28/2015,95,9,10,10,10,9,9,3.29
9258305,,,,,,,,,,
3727017,9/8/2014,8/17/2015,100,10,9,10,10,9,9,0.19
789966,2/18/2013,9/27/2015,96,10,10,10,10,9,9,1.6
6864319,8/24/2015,8/24/2015,80,8,6,10,10,8,4,0.22
1539463,10/9/2013,8/24/2015,98,10,10,10,10,10,10,1.1
9591787,,,,,,,,,,
10279830,,,,,,,,,,
1956553,3/3/2014,10/6/2015,96,10,9,10,10,9,10,2.41
7396508,8/21/2015,11/11/2015,98,10,10,10,10,10,10,2.19
6272065,5/25/2015,9/23/2015,90,9,8,10,10,9,9,1.6
7072218,7/12/2015,10/25/2015,100,10,10,10,10,9,10,1.36
7075948,8/29/2015,8/29/2015,100,10,10,10,10,10,8,0.23
7543458,8/17/2015,1/1/2016,98,10,10,10,10,10,10,5.32
3769336,8/24/2014,12/16/2015,95,10,10,10,10,9,10,2.77
8666707,11/19/2015,11/19/2015,100,10,10,10,10,10,10,0.64
7205443,7/12/2015,12/6/2015,84,9,9,9,9,8,8,1.69
193371,9/21/2012,8/8/2015,97,10,10,10,10,10,9,0.62
9957555,12/21/2015,12/25/2015,100,10,10,10,10,9,9,2
6795678,6/22/2015,10/26/2015,98,10,10,10,10,9,9,4.11
9300972,12/28/2015,12/28/2015,100,10,8,10,10,8,10,1
8047522,9/8/2015,10/26/2015,100,10,10,10,10,10,10,1.01
9457328,,,,,,,,,,
6576006,11/16/2015,12/25/2015,98,10,10,10,10,10,10,7.2
7971334,8/23/2015,12/31/2015,88,9,9,10,10,9,9,6.22
1984962,4/29/2014,10/3/2015,96,9,10,10,10,9,9,1.07
9292039,11/27/2015,11/27/2015,100,10,10,10,10,10,10,0.77
6661617,6/17/2015,12/26/2015,95,10,10,10,10,10,9,2.52
8848854,11/27/2015,11/27/2015,80,10,10,10,10,8,8,0.77
3251069,6/23/2014,8/24/2015,100,10,10,10,10,10,10,0.32
4111137,1/18/2015,1/2/2016,95,10,9,10,10,10,10,1.28
4760472,3/18/2015,12/8/2015,94,10,10,10,10,9,9,3.58
8968925,,,,,,,,,,
3293438,6/14/2014,12/24/2015,98,10,10,10,10,9,10,4.63
9210978,11/4/2015,11/4/2015,100,10,10,10,10,10,10,0.48
3319386,7/15/2014,12/27/2015,97,10,10,10,10,10,9,2.34
7717813,8/8/2015,12/30/2015,98,10,10,10,10,10,10,2.6
5578943,5/3/2015,12/19/2015,97,10,10,10,10,10,10,4.37
7660932,8/7/2015,9/28/2015,98,10,10,10,10,10,10,2.19
4271221,10/25/2014,12/31/2015,97,10,10,10,10,10,10,5.35
6358605,6/14/2015,9/22/2015,100,10,10,10,10,10,10,0.88
1439237,8/8/2013,9/15/2015,98,10,10,10,10,10,10,1.98
7775167,8/9/2015,9/21/2015,100,10,10,10,10,10,10,2.21
7437784,,,,,,,,,,
9628972,,,,,,,,,,
8425013,9/27/2015,11/25/2015,93,9,10,8,9,9,9,0.9
6925807,8/8/2015,8/8/2015,100,10,10,10,10,10,10,0.2
7400955,8/4/2015,12/1/2015,93,9,9,10,10,10,9,0.58
8174389,9/22/2015,9/22/2015,100,10,10,10,10,10,,0.29
6292452,6/21/2015,6/21/2015,100,10,10,10,10,10,10,0.15
9095668,,,,,,,,,,
413733,7/6/2015,12/21/2015,99,10,10,10,10,10,10,5.08
8783900,11/22/2015,11/22/2015,100,10,10,10,10,10,10,0.68
639130,7/28/2015,9/7/2015,80,9,7,8,9,10,10,0.37
2484067,4/28/2014,11/29/2015,96,9,10,10,10,10,10,1.41
3533112,8/6/2014,8/31/2015,93,9,10,10,10,8,9,0.7
2249292,3/3/2014,1/1/2016,97,10,10,10,10,10,10,2.81
7838294,,,,,,,,,,
6133354,5/9/2015,12/20/2015,95,9,10,10,10,9,9,3.24
7987836,10/1/2015,11/27/2015,100,10,10,10,10,10,9,0.63
9910025,1/1/2016,1/1/2016,100,10,10,10,10,10,10,1
7364024,7/29/2015,10/5/2015,94,10,9,10,10,9,10,1.88
9362082,12/28/2015,12/28/2015,100,10,8,10,10,10,10,1
8847108,10/19/2015,12/21/2015,98,10,10,10,10,10,10,4.23
7462428,7/27/2015,10/13/2015,89,10,9,9,9,9,9,2.04
4370312,12/13/2015,12/24/2015,95,10,10,10,10,10,10,4
4053972,9/11/2014,12/18/2015,94,10,10,10,10,10,10,4.05
6209191,5/12/2015,6/19/2015,100,10,10,10,10,10,10,0.88
10123910,,,,,,,,,,
6412858,9/28/2015,11/3/2015,100,10,10,10,10,10,10,0.61
3987838,11/5/2014,12/29/2015,100,10,10,10,10,10,10,1.34
7027507,8/31/2015,8/31/2015,100,10,10,10,10,8,10,0.24
6587443,9/21/2015,11/12/2015,100,10,10,10,10,10,10,1.13
10204689,,,,,,,,,,
1029680,6/16/2014,7/12/2015,93,9,9,10,10,9,9,0.32
7208439,8/11/2015,10/9/2015,100,10,10,10,10,10,10,2.24
8327765,,,,,,,,,,
3953611,8/29/2014,9/30/2015,97,10,10,10,10,10,10,3.22
2584354,3/31/2014,8/30/2015,99,10,10,10,10,10,10,0.98
4574700,6/30/2015,9/1/2015,100,10,10,10,10,10,10,0.32
5685646,4/19/2015,12/6/2015,94,9,9,10,9,10,10,6.9
977722,3/24/2013,12/20/2015,94,10,10,10,10,10,10,1.89
2931922,8/17/2014,9/27/2015,87,9,9,9,9,9,8,0.59
8253955,10/5/2015,12/22/2015,93,10,10,9,10,9,8,0.98
6426462,6/9/2015,7/24/2015,100,10,10,9,10,10,10,0.29
8154238,,,,,,,,,,
5020861,3/2/2015,12/28/2015,92,10,8,9,10,10,9,1.36
9611409,,,,,,,,,,
9282348,,,,,,,,,,
8939306,10/21/2015,12/12/2015,93,9,9,10,10,9,9,5.53
5423692,3/21/2015,9/30/2015,95,10,9,10,10,9,9,3.72
9159975,,,,,,,,,,
7561272,8/3/2015,12/17/2015,94,10,9,10,10,9,9,5.42
7326419,8/7/2015,12/14/2015,94,10,9,10,10,10,9,2.78
9373607,11/16/2015,12/17/2015,100,10,10,10,10,10,10,3.6
6717555,8/30/2015,8/30/2015,80,6,6,10,10,10,8,0.23
8939433,10/26/2015,12/21/2015,87,10,9,9,10,9,10,5.07
8939503,10/19/2015,12/13/2015,96,10,10,10,10,10,10,5.38
8742753,,,,,,,,,,
8939687,11/4/2015,12/9/2015,83,9,9,10,10,9,9,3.87
3793406,8/18/2014,9/13/2015,100,9,10,10,10,10,10,0.53
9134196,11/29/2015,11/29/2015,80,6,8,6,4,8,6,0.81
6007267,6/10/2015,6/22/2015,100,10,10,10,10,10,10,0.43
3422894,7/19/2014,8/30/2014,93,10,10,10,10,9,9,1.01
3630581,8/10/2014,9/8/2015,78,8,9,9,10,8,8,0.53
9394508,11/21/2015,11/21/2015,100,10,10,10,10,10,8,0.67
7348578,7/18/2015,11/23/2015,89,10,9,10,10,10,9,5.26
8869680,10/19/2015,12/18/2015,91,10,9,9,9,10,10,2.69
7678429,,,,,,,,,,
2979387,8/25/2014,12/29/2015,88,9,9,10,10,9,9,1.02
1531458,9/1/2013,9/21/2015,89,9,9,9,9,9,9,1.02
1549973,9/3/2013,11/9/2014,66,6,8,8,8,7,6,0.25
1123977,10/1/2013,10/19/2015,98,10,10,10,10,10,9,0.29
5719631,7/19/2015,8/4/2015,73,10,9,10,10,10,9,0.53
9580209,,,,,,,,,,
9364220,12/17/2015,12/17/2015,100,6,10,10,8,10,10,1
9663221,,,,,,,,,,
9636952,,,,,,,,,,
8594059,12/1/2015,1/1/2016,80,8,7,10,10,9,8,1.71
6278756,6/25/2015,6/25/2015,100,10,10,10,10,10,10,0.15
3679617,8/1/2014,10/25/2015,80,9,9,8,8,9,8,0.86
9416551,,,,,,,,,,
8322107,,,,,,,,,,
9511676,,,,,,,,,,
3158243,6/27/2014,9/28/2015,82,9,8,9,8,9,8,0.7
8327124,11/20/2015,11/20/2015,100,10,10,10,10,10,10,0.65
4311078,9/21/2015,11/25/2015,100,10,10,10,10,10,9,0.57
3329962,7/14/2014,8/1/2015,74,8,8,9,9,8,8,1.39
3263071,6/27/2014,9/18/2015,78,9,9,9,9,9,8,0.92
7302675,,,,,,,,,,
6250399,8/23/2015,8/23/2015,60,6,6,10,8,4,4,0.22
7387294,8/8/2015,11/23/2015,92,9,10,10,9,9,9,2.4
7363462,7/21/2015,12/25/2015,89,9,9,9,9,9,9,5
6796336,8/29/2015,8/29/2015,80,,,,,,,0.23
8156894,,,,,,,,,,
1150519,7/7/2013,12/1/2015,98,10,10,10,10,10,10,0.33
5969872,7/17/2015,12/23/2015,91,8,10,9,9,10,9,1.92
9617068,12/20/2015,12/20/2015,100,10,10,10,10,10,10,1
4438188,11/23/2014,11/20/2015,99,10,10,10,10,10,10,2.94
1521633,8/23/2013,10/6/2015,80,9,9,9,9,9,7,0.28
6623079,7/9/2015,8/10/2015,82,9,7,9,9,9,9,1.5
7561254,8/4/2015,12/20/2015,95,9,10,9,10,10,9,2.92
3494608,7/13/2014,11/25/2015,98,10,10,10,10,9,9,0.94
3085726,10/17/2014,10/17/2014,60,10,10,8,8,10,6,0.07
2256124,2/10/2015,10/26/2015,94,9,9,10,10,9,9,3.28
7071021,7/9/2015,8/31/2015,64,8,8,8,8,7,7,0.83
9465815,12/24/2015,12/24/2015,100,10,10,10,10,10,10,1
6938103,7/12/2015,8/9/2015,87,10,9,10,10,9,10,0.51
6913414,9/22/2015,12/22/2015,96,9,9,8,8,9,9,2.86
3706719,8/15/2014,8/30/2015,70,9,9,9,7,7,7,0.35
8174626,9/9/2015,12/15/2015,96,10,10,9,10,9,10,3.56
1571230,9/3/2013,10/25/2015,68,9,8,8,8,8,7,0.42
4270642,10/18/2014,10/24/2015,88,9,9,9,9,9,8,0.81
5407311,3/28/2015,3/28/2015,100,10,10,10,8,8,8,0.11
9976135,,,,,,,,,,
9558353,11/27/2015,11/27/2015,100,10,10,10,10,10,10,0.77
7247767,7/18/2015,1/1/2016,98,10,10,10,10,10,10,3.16
7035077,,,,,,,,,,
7353834,8/10/2015,8/16/2015,90,8,9,10,10,9,8,0.41
9319891,,,,,,,,,,
6575407,9/25/2015,9/25/2015,100,10,8,10,10,10,10,0.29
7550234,8/3/2015,12/20/2015,94,9,10,10,10,9,9,4.45
8939736,11/9/2015,12/23/2015,96,10,10,10,9,10,10,4.74
7247720,7/15/2015,11/29/2015,99,10,10,10,10,10,10,3.1
1786923,3/30/2014,9/30/2015,93,9,10,9,10,9,9,0.42
7649837,8/3/2015,9/21/2015,87,9,8,8,9,9,8,1.74
3610724,9/12/2014,1/1/2016,91,9,10,10,10,9,9,3.88
7988337,9/5/2015,12/30/2015,97,10,9,10,10,9,9,3.44
1773803,10/17/2013,12/6/2015,82,9,8,9,9,9,8,4.59
7536074,7/25/2015,7/25/2015,,,,,,,,0.18
3770248,8/14/2014,9/26/2015,76,8,7,7,7,9,9,0.29
9097754,,,,,,,,,,
3291295,7/7/2014,6/12/2015,98,10,10,10,10,10,10,0.6
8171726,11/8/2015,11/8/2015,80,10,10,10,10,10,10,0.52
10031055,,,,,,,,,,
8939595,10/19/2015,12/16/2015,87,9,9,8,9,9,9,5.38
8155580,12/20/2015,12/20/2015,100,8,8,8,8,10,8,1
6705584,6/15/2015,10/1/2015,80,7,8,8,9,10,8,0.44
1417880,7/26/2013,9/3/2014,85,9,9,9,9,9,9,0.37
7245692,8/28/2015,10/16/2015,96,9,10,10,10,10,9,1.15
7153101,7/13/2015,12/28/2015,97,10,10,10,10,10,10,5.8
9014572,,,,,,,,,,
585418,9/14/2012,9/30/2015,98,10,10,10,10,9,10,3.63
4484426,6/14/2015,11/21/2015,91,10,9,9,9,9,9,1.02
3291777,6/15/2014,8/25/2015,66,7,6,8,8,8,7,0.37
3096191,7/9/2014,9/2/2014,68,7,7,7,7,9,7,0.44
9865846,12/20/2015,12/20/2015,100,10,10,10,10,10,10,1
6249536,5/17/2015,11/7/2015,80,8,9,10,10,9,8,0.26
5744931,3/29/2015,9/9/2015,100,10,10,10,10,8,10,0.74
8156764,,,,,,,,,,
3303857,6/23/2014,9/16/2015,82,9,9,9,8,8,8,1.23
8155710,12/8/2015,12/19/2015,90,9,9,10,10,10,9,2
3843706,4/22/2015,9/26/2015,90,10,8,10,10,10,9,0.23
8156860,,,,,,,,,,
9316399,11/15/2015,12/1/2015,90,10,8,10,10,10,9,2.35
293890,2/15/2012,4/22/2014,85,8,8,9,9,9,8,0.4
7915432,12/3/2015,12/3/2015,80,10,10,8,10,10,10,0.91
7501583,,,,,,,,,,
10126050,,,,,,,,,,
7807658,8/16/2015,8/16/2015,,,,,,,,0.21
1589461,9/7/2013,8/18/2015,70,8,8,8,10,9,8,0.18
9303530,12/2/2015,12/2/2015,60,8,8,10,10,10,10,0.88
7809718,8/23/2015,11/7/2015,100,10,9,10,10,10,10,1.11
140331,6/21/2011,6/3/2015,96,10,9,10,10,9,10,1.68
9462315,,,,,,,,,,
565703,3/27/2013,12/31/2015,92,9,9,10,10,10,9,4.67
1147349,6/4/2013,8/1/2014,95,10,9,10,10,9,9,0.51
7262358,7/26/2015,8/7/2015,100,10,10,10,10,9,10,0.37
723723,10/15/2012,9/1/2015,93,9,10,10,10,9,9,1.25
4757025,2/14/2015,12/30/2015,100,10,10,10,10,10,10,6.92
3334052,8/27/2014,12/30/2015,96,10,10,10,10,10,10,2.66
7036707,7/24/2015,12/27/2015,99,10,10,10,10,10,10,4.55
5272327,5/27/2015,11/28/2015,96,10,10,10,10,10,10,3.77
3921664,12/28/2015,1/3/2016,100,10,10,10,10,10,10,2
9974658,,,,,,,,,,
2727984,8/30/2015,8/30/2015,100,10,10,10,10,10,10,0.23
794633,5/5/2013,12/21/2015,98,10,10,10,10,10,10,8.31
3959442,9/14/2014,12/27/2015,98,10,10,10,10,10,10,4.27
6761267,6/13/2015,12/13/2015,93,10,10,10,10,9,9,7.57
6824408,7/20/2015,9/7/2015,100,10,10,10,10,10,10,0.53
2526129,7/2/2014,7/15/2015,100,10,9,10,10,9,9,0.16
7859906,9/14/2015,12/30/2015,95,9,10,10,10,10,10,3.19
9636248,,,,,,,,,,
4623541,12/15/2014,12/7/2015,98,10,10,10,10,10,10,1.94
1970725,5/27/2014,10/20/2015,99,10,10,10,10,10,9,2.19
4418480,1/1/2015,12/22/2015,93,10,9,10,10,10,9,0.65
911001,,,,,,,,,,
6670332,6/30/2015,11/16/2015,99,10,10,10,10,10,9,2.38
1249060,6/27/2013,11/10/2015,92,9,9,10,9,9,9,2.41
1566487,8/27/2013,12/8/2015,95,10,10,10,10,8,9,3.62
9711153,12/4/2015,12/22/2015,97,10,10,10,10,10,10,5.62
444221,6/30/2012,12/19/2015,88,9,9,9,9,9,9,1.85
1018204,4/26/2013,12/18/2015,84,9,9,9,9,9,9,2.41
4856986,7/30/2015,11/27/2015,100,10,10,10,10,10,10,0.75
2130652,1/12/2014,12/18/2015,91,9,9,10,9,9,9,3.98
5524530,5/4/2015,9/25/2015,94,10,10,10,9,10,9,0.85
9216874,11/5/2015,12/1/2015,100,10,10,10,10,10,10,0.98
7971395,9/13/2015,12/23/2015,90,9,9,10,10,9,10,2.63
2593263,4/28/2014,10/26/2015,95,10,10,10,10,10,10,2.53
443580,6/7/2012,12/19/2015,86,9,9,9,9,9,9,2.27
1614502,6/8/2014,11/8/2015,97,10,10,10,10,10,10,3.7
4477426,1/10/2015,9/7/2015,91,9,10,10,10,9,9,2.33
7648716,8/3/2015,9/1/2015,96,10,10,10,10,9,10,0.97
9696912,,,,,,,,,,
3585592,7/28/2014,9/8/2015,100,10,10,10,10,10,10,0.57
3757858,9/18/2014,10/19/2015,100,10,9,10,10,10,10,0.95
7219838,8/13/2015,12/16/2015,92,9,8,10,10,9,9,3.72
